ID,suda_score,proportion_of_lattice,MSU_size_1,MSU_size_2,MSU_size_3,MSU_size_4,MSU_size_5,persons_contribution_%,hhwt_contribution_%,gq_contribution_%,regionw_contribution_%,ownershipd_contribution_%
3903,16,0.133333,1,0,0,0,0,100.0,0.0,0,0,0.0
2034,16,0.133333,1,0,0,0,0,100.0,0.0,0,0,0.0
2045,16,0.133333,1,0,0,0,0,100.0,0.0,0,0,0.0
1348,16,0.133333,1,0,0,0,0,100.0,0.0,0,0,0.0
2906,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1726,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2023,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
471,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1443,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
45,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
871,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2483,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4542,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4749,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3557,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3711,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1366,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3736,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3672,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3925,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
712,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3293,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1184,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2519,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3622,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4645,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3355,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2902,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
807,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
221,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3033,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1579,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
101,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1204,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2876,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2315,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4699,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3495,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1426,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3241,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4232,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3251,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1945,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4549,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2833,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2474,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3832,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2520,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4156,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4051,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4748,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
574,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
675,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
620,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3630,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3139,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
613,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
418,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
481,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
9,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2005,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2194,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
963,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1783,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1847,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4012,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3236,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1008,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3437,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1523,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3719,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1012,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3580,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3520,16,0.133333,0,2,0,0,0,100.0,50.0,0,0,50.0
3777,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
2477,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
4263,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
1402,8,0.066667,0,1,0,0,0,100.0,100.0,0,0,0.0
3412,16,0.133333,0,2,0,0,0,100.0,50.0,0,0,50.0
914,16,0.133333,0,2,0,0,0,100.0,50.0,0,0,50.0
3554,8,0.066667,0,1,0,0,0,100.0,0.0,0,0,100.0
300,8,0.066667,0,1,0,0,0,100.0,0.0,0,0,100.0
3635,8,0.066667,0,1,0,0,0,100.0,0.0,0,0,100.0
775,8,0.066667,0,1,0,0,0,100.0,0.0,0,0,100.0
1451,8,0.066667,0,1,0,0,0,0.0,100.0,0,0,100.0
3084,8,0.066667,0,1,0,0,0,0.0,100.0,0,0,100.0
1068,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
2100,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
4016,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
1689,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
3337,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
3469,4,0.033333,0,0,1,0,0,100.0,100.0,0,0,100.0
