ID,suda_score,proportion_of_lattice,MSU_size_1,MSU_size_2,MSU_size_3,MSU_size_4,MSU_size_5,persons_contribution_%,hhwt_contribution_%,gq_contribution_%,regionw_contribution_%,ownershipd_contribution_%
1990,16,0.133333,1,0,0,0,0,100.0,0,0,0,0.0
1630,16,0.133333,1,0,0,0,0,100.0,0,0,0,0.0
716,16,0.133333,1,0,0,0,0,100.0,0,0,0,0.0
2247,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3357,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
1081,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
4659,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
2193,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3705,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
425,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
47,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
1596,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3423,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
1209,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3871,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
112,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3582,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
3913,8,0.066667,0,1,0,0,0,100.0,0,0,0,100.0
